RecordID,Code,Category,Description,Size,Total Inventory,Price,Sale Price,Sale End Date,SnapshotDate
5157,77132,TEQUILA,TEREMANA REPOSADO TEQUILA 750ML,750ML,1368,35.99,,,46009
5158,46388,AMERICAN RED,SEGHESIO SONOMA ZIN - 750ML,750ML,120,26.99,,,46009
5159,61980,IMPORTED VODKA,PINNACLE VODKA - 750ML,750ML,480,10.99,,,46009
5160,361564,STRAIGHT BOURBON WHISKEY,PEERLESS SMALL BATCH BOURBON - 750ML,750ML,0,102.99,,,46009
5161,362158,RED BURGUNDY WINE,LOUIS LATOUR P/NOIR DOM VALMOI - 750ML,750ML,0,23.99,,,46009
5162,80760,AMERICAN WHITE,FREI BROTHERS RES S/BLC - 750ML,750ML,228,18.99,,,46009
5163,10931,DOMESTIC CAN BEER,FOUNDERS ALL DAY 1/15PK CANS - 12.0Z,12.0Z,193,28.28,,,46009
5164,574362,STRAIGHT BOURBON WHISKEY,PINHOOK BOURBON FLAGSHIP HP - 750ML,750ML,0,59.99,,,46009
5165,234250,AMERICAN WHITE,STONESTREET ESTATE A/V CHARD - 750ML,750ML,0,44.99,,,46009
5166,70219,TEQUILA,CASAMIGOS TEQUILA - BLANCO - 750ML,750ML,1050,47.99,,,46009
5167,83957,AMERICAN RED,BAREFOOT CEL P/NOIR - 187ML,187ML,432,1.99,,,46009
5168,313642,SPANISH/PORTUGUESE,ANCIANO NO.7 RIOJA RESERVA 750ML (1 Bottle),750ML,252,15.99,10.99,46022,46009
5169,170249,STRAIGHT BOURBON WHISKEY,BROKEN BARREL SMALL BATCH BOURBON 750ML,750ML,0,34.99,,,46009
5170,38679,IMPORTED RUM,CASTILLO RUM - WHITE - 1.75L,1.75L,396,18.99,,,46009
5171,35467,DOMESTIC VODKA FLAVORS,SMIRNOFF VODKA - RASPBERRY TW - 1L,1L,0,17.99,,,46009
5172,76297,DOMESTIC VODKA,NEW AMSTERDAM VODKA - 200ML,200ML,456,4.99,,,46009
5173,47543,SINGLE MALT SCOTCH,OBAN 14YR - 750ML (1 Bottle),750ML,0,81.99,72.99,46022,46009
5174,80583,AMERICAN RED,APOTHIC CAL INFERNO RED BLEND - 750ML,750ML,636,13.99,,,46009
5175,300239,AMERICAN RED,DECOY CABERNET SAUVIGNON 750ML,750ML,2688,23.99,,,46009
5176,68012,PORT,TAYLOR FLADGATE LBV PORT - 750ML,750ML,0,29.99,,,46009
5177,166501,WINE-BASED COOLERS,RANCHO LA GLORIA RTD STRAWBERRY WINE COCKTAIL - 750ML,750ML,228,11.99,,,46009
5178,12867,DOMESTIC CAN BEER,SIERRA NEVADA OKTOBERFEST 4/6 CN - 12.0Z (6-Pack),6pk,0,10.99,,,46009
5179,89699,AMERICAN WHITE,SOUVERAIN CHARD - 750ML,750ML,180,11.99,,,46009
5180,167781,DOMESTIC LIQUOR SPECIALTY,SKREWBALL PEANUT BUTTER WHISKEY 750ML,750ML,804,24.99,,,46009
5181,137448,SPANISH/PORTUGUESE,CAMPO VIEJO GRD RES - 750ML,750ML,0,21.99,,,46009
5182,70323,STRAIGHT BOURBON WHISKEY,MAKER'S MARK 46 - 375ML,375ML,0,25.99,,,46009
5183,87246,SPARKLING,KORBEL BLANC DE NOIR CHAMPAGNE - 750ML,750ML,0,18.99,,,46009
5184,96008,IMPORTED BOTTLE BEER,ASAHI DRY 4/6 NR - 12.0Z (6-Pack),6pk,7320,11.99,,,46009
5185,48166,IMPORTED RUM,CORUBA RUM - DARK - 750ML,750ML,312,16.99,,,46009
5186,63096,RED BORDEAUX WINE,CH TOUR DE GOUPIN RED BLEND - 750ML,750ML,360,15.99,,,46009
5187,83382,AMERICAN RED,BOTA BOX-CAB(3/CS) - 3L,3L,432,21.99,,,46009
5188,379336,FRENCH RED WINE,CHATEAU MASCARD RED - 750ML,750ML,0,24.99,,,46009
5189,54519,STRAIGHT BOURBON WHISKEY,PENELOPE BOURBON - CELEBRATION PACK - 375ML (3-Pack),3pk,0,65.99,,,46009
5190,40941,IMPORTED VODKA FLAVORS,GREY GOOSE LE POIRE - 750ML,750ML,300,33.99,,,46009
5191,42542,STRAIGHT BOURBON WHISKEY,MAKER'S MARK 90 BOURBON - 50ML,50ML,0,3.89,,,46009
5192,16705,IMPORTED CORDIALS,HPNOTIQ LIQUEUR - 750ML,750ML,330,26.99,,,46009
5193,50318,TEQUILA,1800 TEQUILA SILVER 750ML,750ML,276,32.99,,,46009
5194,320302,DOMESTIC CORDIALS,ST ELDERS ELDERFLOWER LIQ - 750ML,750ML,384,23.99,,,46009
5195,40789,ARGENTINA,LUIGI BOSCA MALBEC - 750ML,750ML,312,19.99,,,46009
5196,79421,SPARKLING,FREIXENET CORDON NEGRO BRUT - 187ML,187ML,1344,5.99,,,46009
5197,237850,ITALIAN ROSE WINE,CLARA C ROSE PROSECCO - 750ML,750ML,252,19.99,,,46009
5198,72446,DOMESTIC VODKA,TITO'S HANDMADE VODKA - 50ML (12-Pack),12pk,12420,29.88,,,46009
5199,348782,ITALIAN RED WINE,PODERE NESPOLI ADESSO ROMAGNA - 750ML,750ML,588,19.99,,,46009
5200,426715,RHONE RED WINE,PERRIN RES RSE 750ML,750ML,312,15.99,,,46009
5201,36722,IMPORTED VODKA,KETEL ONE VODKA - 750ML,750ML,492,27.99,,,46009
5202,83691,AMERICAN RED,MD 20/20 DRAGONFRUIT - 750ML,750ML,456,5.99,,,46009
5203,89547,IMPORTED NON ALCOHOLIC BEER,GOSLINGS PEACH GINGER BEER- NA-CAN(SODA) - 12.0Z (6-Pack),6pk,0,8.99,,,46009
5204,96920,IMPORTED BOTTLE BEER,PERONI 4/6 NR - 12.0Z (6-Pack),6pk,8088,11.99,,,46009
5205,44929,AMERICAN RED,SILVER PALM CAB - 750ML (1 Bottle),750ML,660,18.99,16.99,46022,46009
5206,26131,AMERICAN WHITE,COLUMBIA CREST GR EST CHARD - 750ML,750ML,360,14.99,,,46009
5207,41254,COGNAC,HENNESSY COGNAC VS - 750ML,750ML,1128,39.99,,,46009
5208,335356,ITALIAN WHITE WINE,90+ CELLARS LOT 50 PROSECCO - 750ML,750ML,924,11.99,,,46009
5209,170930,MALT BASED SELTZER,HAPPY DAD SELTZER DEATH ROW GRAPE 2/12 CANS - 12.0Z (12-Pack),12pk,216,20.99,,,46009
5210,52078,AMERICAN RED,J LOHR SEVEN OAKS CAB (SC) - 375ML,375ML,348,10.99,,,46009
5211,325771,AMERICAN WHITE,AUSPICION CHARD - 750ML,750ML,168,13.99,,,46009
5212,55602,STRAIGHT BOURBON WHISKEY,BULLEIT BOURBON - 375ML,375ML,264,14.99,,,46009
5213,71382,ITALIAN RED WINE,RUFFINO RISERVA DUCALE - 750ML (1 Bottle),750ML,0,24.99,20.99,46022,46009
5214,80687,AMERICAN WHITE,BAREFOOT CEL P/GRIG- BIB - 3L,3L,120,21.99,,,46009
5215,336266,NON-ALCOHOLIC WINE,STELLA ROSA PEACH NA - 750ML,750ML,0,13.99,,,46009
5216,82251,NEW ZEALAND,CROSSING NEW ZELAND S/BLC - 750ML,750ML,552,16.99,,,46009
5217,36153,IMPORTED VODKA FLAVORS,ABSOLUT VODKA - CITRON - 750ML,750ML,300,24.99,,,46009
5218,48587,SOUR MASH WHISKEY,MICHTERS US1 SOUR MASH WHISKEY - 750ML,750ML,0,55.99,,,46009
5219,170886,AMERICAN WHITE,FREEMARK ABBEY S/BLC 750ML,750ML,96,32.99,,,46009
5220,82465,AMERICAN WHITE,CORBETT CANYON S/BLC - 1.5L,1.5L,612,11.99,,,46009
5221,97314,IMPORTED BOTTLE BEER,DOS EQUIS AMBER 2/12 NR - 12.0Z (12-Pack),12pk,2424,18.29,,,46009
5222,86223,KOSHER,MOGEN DAVID CONCORD - 1.5L,1.5L,0,11.99,,,46009
5223,50350,IMPORTED CORDIALS,B&B - 750ML,750ML,480,37.99,,,46009
5224,84791,AMERICAN BLUSH,DECOY CALIFORNIA ROSE 750ML,750ML,276,19.99,,,46009
5225,85979,AMERICAN RED,SIMI CAB - 750ML,750ML,72,26.99,,,46009
5226,244123,AMERICAN RED,DECOY LIMITED ALEXANDER VALLEY CABERNET 750ML,750ML,612,27.99,,,46009
5227,70541,COGNAC,D'USSE VSOP COGNAC - 750ML (1 Bottle),750ML,1254,49.99,41.99,46022,46009
5228,86658,AMERICAN RED,COPPOLA DIRECTORS CUT CAB SAUV SONOMA CTY 750ML,750ML,0,21.99,,,46009
5229,96741,IMPORTED BOTTLE BEER,CORONA EXTRA 4/6 NR - 12.0Z (6-Pack),6pk,67536,10.99,,,46009
5230,237726,ITALIAN ROSE WINE,DONNA LAURA ALI SANG TOSCANA ROSE - 750ML,750ML,276,16.99,,,46009
5231,99740,IMPORTED BOTTLE BEER,MOLSON GOLDEN 2/12 LNNR - 12.0Z (12-Pack),12pk,1872,14.99,,,46009
5232,93785,DOMESTIC BOTTLE BEER,SAM ADAMS BOSTON LAGER 4/6 LN - 12.0Z (6-Pack),6pk,13320,10.99,,,46009
5233,70113,IMPORTED VODKA FLAVORS,GREY GOOSE LA POIRE 6/CS - 1L,1L,288,44.99,,,46009
5234,234674,RED BORDEAUX WINE,CH LAROSE TRINTAUDON - 750ML,750ML,0,31.99,,,46009
5235,85088,AMERICAN RED,J VINEYARDS MULTI - APPELATION BLK LBL P/NOIR - 750ML,750ML,312,23.99,,,46009
5236,325773,AMERICAN RED,AUSPICION CAB - 750ML,750ML,312,13.99,,,46009
5237,18962,DOMESTIC CAN BEER,DENIZENS HIKE THE ALPS: HEFEWEIZEN 4/6 CANS - 12.0Z (6-Pack),6pk,0,11.99,,,46009
5238,237945,AMERICAN BLUSH,MURPHY GOODE CALIF ROSE - 750ML,750ML,0,14.99,,,46009
5239,76260,AMERICAN RED,BAREFOOT CEL CAB - 1.5L (1 Bottle),1.5L,294,14.99,12.99,46022,46009
5240,247402,SPANISH/PORTUGUESE,IZIDRO MADEIRA RAINWATER MEDIUM DRY - 750ML,750ML,0,19.99,,,46009
5241,27120,IMPORTED SCOTCH,CLAN MACGREGOR SCOTCH - 1.75L,1.75L,264,22.99,,,46009
5242,356946,ARGENTINA,LOS HAROLDOS ESTATE MALBEC - 750ML,750ML,0,17.99,,,46009
5243,58033,IMPORTED GIN FLAVORS,PLYMOUTH GIN 750ML,750ML,156,33.99,,,46009
5244,232008,ARGENTINA,BODEGAS TONEL 46 RES MALB - 750ML,750ML,96,19.99,,,46009
5245,50458,IMPORTED RUM,APPLETON ESTATE 12 YEAR OLD RARE CASKS - 750ML,750ML,228,42.99,,,46009
5246,156043,ITALIAN RED WINE,ALLEGRINI VALPOLICELLA CLASS - 750ML,750ML,36,18.99,,,46009
5247,77837,MALT BASED SELTZER,BUD LIGHT PLATINUM SELTZER VP 2/12 CAN - 12.0Z (12-Pack),12pk,768,21.99,,,46009
5248,247728,FRENCH RED WINE,ZOU ROUGE - 750ML,750ML,0,14.99,,,46009
5249,84656,AMERICAN RED,FREI BROTHERS CAB - 750ML,750ML,72,20.99,,,46009
5250,169655,STRAIGHT BOURBON WHISKEY,GARRISON BROS SINGLE BARREL BOURBON 750ML,750ML,0,112.99,,,46009
5251,167569,SESSION RTD,MOM WATER VARIETY PACK 8PK 355ML (8-Pack),8pk,432,23.99,,,46009
5252,297228,LIQ BASED RTD,POST MERIDIEM COSMOPOLITAN 24/100ML,100ML,984,4.99,,,46009
5253,56809,IMPORTED RUM,GOSLINGS BLACK SEAL RUM - 1.75L,1.75L,276,32.99,,,46009
5254,349242,AMERICAN RED,BERINGER BBN BRL AGD CAB - 750ML,750ML,288,16.99,,,46009
5255,60844,RED BORDEAUX WINE,CH DU BOUSQUET COTES DE BOURG - 750ML (1 Bottle),750ML,288,19.99,15.99,46022,46009
5256,169654,STRAIGHT BOURBON WHISKEY,GARRISON BROS HONEYDEW STRAIGHT BOURBON 750ML,750ML,0,89.99,,,46009
5257,335776,AMERICAN TABLE WINE,SALDO ZINFANDEL - 750ML,750ML,240,26.99,,,46009
5258,85650,AMERICAN TABLE WINE,PETER VELLA BURGUNDY BIB - 5LTR,5LTR,160,21.99,,,46009
5259,35653,DOMESTIC VODKA,GILBEY'S VODKA - 1.75L,1.75L,702,14.99,,,46009
5260,32077,IMPORTED GIN,TANQUERAY GIN - 750ML,750ML,396,24.99,,,46009
5261,166304,FRENCH BLUSH,PROPHECY ROSE - 750ML,750ML,132,12.99,,,46009
5262,94030,DOMESTIC BOTTLE BEER,SAM ADAMS OCTOBERFEST 2/12 LN - 12.0Z (12-Pack),12pk,0,19.25,,,46009
5263,79642,VERMOUTH,MARTINI & ROSSI SWEET VERMOUTH - 375ML,375ML,1296,9.99,,,46009
5264,359416,AMERICAN RED,EQUOIA PINOT NOIR - 750ML,750ML,348,15.99,,,46009
5265,318302,AMERICAN WHITE,CYCLES GLADIATOR CHARD 750ML,750ML,264,11.99,,,46009
5266,88462,SPARKLING,LA MARCA PROSECCO - 375ML,375ML,1380,10.99,,,46009
5267,84789,AMERICAN WHITE,CH ST MICH HARVEST SEL RIES - 750ML,750ML,852,15.99,,,46009
5268,69060,IMPORTED BOTTLE BEER,CORONITA LOOSE 24/7OZ NR - 7.0Z,7.0Z,882,25.99,,,46009
5269,429970,AMERICAN BLUSH,CHARLES & CHARLES BOLT ROSE - 750ML,750ML,516,10.99,,,46009
5270,89727,LIQUEUR,SOGNO DI SORRENTO CREMA LEMONCELLO LIQ - 750ML,750ML,0,34.99,,,46009
5271,84240,AMERICAN WHITE,APOTHIC CAL WHITE BLEND - 750ML,750ML,300,12.99,,,46009
5272,54524,SESSION RTD,LUCKY ONE LEMONADE - RASPBERRY  - 6X4PK-355ML - CAN (4-Pack),4pk,1776,11.99,,,46009
5273,166833,AMERICAN TABLE WINE,SWEETLAND CELLARS TANGO PEACH 1.5L,1.5L,0,18.99,,,46009
5274,70455,STRAIGHT BOURBON WHISKEY,KNOB CREEK SINGLE BARREL RESERVE 120 750ML,750ML,78,51.99,,,46009
5275,77307,SINGLE MALT SCOTCH,BRUICHLADDICH - CLASSIC LADDIE- 10YR SM - 750ML,750ML,126,62.99,,,46009
5276,54508,TEQUILA,DON JULIO TEQUILA - 70TH ANIV - ART BOX - 750ML,750ML,0,62.99,,,46009
5277,345472,DOMESTIC VODKA FLAVORS,DEEP EDDY ORANGE VODKA - 750ML,750ML,228,15.99,,,46009
5278,171942,TEQUILA,GRANDE GUAPO HANDCRAFTED REPOSADO 750ML,750ML,0,64.99,,,46009
5279,68144,IMPORTED DESSERT WINE,MELILLO SWEET MARSALA 12/C - 500ML,500ML,336,9.99,,,46009
5280,66117,ITALIAN WHITE WINE,TORRESELLA P/GRIG - 750ML,750ML,0,16.99,,,46009
5281,60089,RED BURGUNDY WINE,JADOT BEAUJOLAIS - 750ML,750ML,648,16.99,,,46009
5282,71998,STRAIGHT RYE WHISKEY,BULLEIT RYE - 1.75L,1.75L,816,57.99,,,46009
5283,27618,IMPORTED SCOTCH,J&B RARE - 1.75L,1.75L,174,45.99,,,46009
5284,87415,SPARKLING,LA MARCA PROSECCO - 1.5L,1.5L,408,36.99,,,46009
5285,32001,AMERICAN RED,RED SCHOONER TRANSIT NO3 750ML,750ML,0,35.99,,,46009
5286,75906,AUSTRALIAN,BLACK BOX  CHARD BIB - 3L,3L,966,21.99,,,46009
5287,41747,NEW ZEALAND,OYSTER BAY MER - 750ML,750ML,0,16.99,,,46009
5288,166479,AMERICAN TABLE WINE,MENAGE A TROIS LUSCIOUS PINOT NOIR - 750ML (1 Bottle),750ML,144,12.99,10.99,46022,46009
5289,30946,IMPORTED BOTTLE BEER,HEINEKEN SILVER 4/6 NR - 12.0Z (6-Pack),6pk,960,10.99,,,46009
5290,237591,IRISH WHISKEY,PROPER NO.TWELVE 750ML,750ML,96,23.99,,,46009
5291,19550,IMPORTED RUM FLAVORS,CRUZAN RUM - COCONUT - 750ML,750ML,36,10.99,,,46009
5292,300012,FRANCE-OTHER,CH D'ESCLANS WHISPERING ANGEL - 750ML,750ML,1464,22.99,,,46009
5293,17861,MISCELLANEOUS IMPORTED SPIRITS,EMPRESS ELDERFLOWER ROSE GIN 750ML,750ML,168,36.99,,,46009
5294,247415,AMERICAN RED,XXL CALI EXTREME 21 RED MOSCATO - 750ML,750ML,168,18.99,,,46009
5295,89289,AUSTRALIAN,YELLOW TAIL MOSCATO - 750ML,750ML,480,6.99,,,46009
5296,243820,MISCELLANEOUS IMPORTED SPIRITS,JINRO PEACH SOJU - 375ML,375ML,400,7.99,,,46009
5297,171894,IMPORTED RUM,HAMPDEN ESTATE GREAT HOUSE RUM 2024 - 750ML,750ML,0,119.99,,,46009
5298,38261,TEQUILA,EL JIMADOR TEQUILA - BLANCO - 750ML,750ML,1440,23.99,,,46009
5299,81191,AMERICAN WHITE,J LOHR BAY MIST WHITE RIES - 750ML (1 Bottle),750ML,300,12.99,10.99,46022,46009
5300,84122,AMERICAN WHITE,BERINGER CAL CHARD - 1.5L,1.5L,210,17.99,,,46009
5301,377461,MISCELLANEOUS IMPORTED WINE,XXL BLACKBERRY MOSCATO - 750ML,750ML,228,13.99,,,46009
5302,32018,IMPORTED GIN,BEEFEATER GIN - 750ML,750ML,816,21.99,,,46009
5303,379779,TEQUILA,DON LONDRES TEQUILLA REPOSADO 6/750ML,750ML,0,63.99,,,46009
5304,42655,TEQUILA,CODIGO 1530 MEZCAL ARTESANAL - 750ML,750ML,0,67.99,,,46009
5305,81655,AMERICAN WHITE,R MONDAVI PR SEL CHARD 1.5L,1.5L,0,22.99,,,46009
5306,379465,SESSION RTD,DOGFISH HEAD GRAPEFRUIT POMEGRANATE VODKA CRUSH 6/4 12OZ CAN - 12.0Z (4-Pack),4pk,1944,12.99,,,46009
5307,340934,AMERICAN RED,ANGELINE CAB CAL - 750ML,750ML,492,13.99,,,46009
5308,30244,DOMESTIC GIN,GORDON'S GIN - 750ML,750ML,72,11.99,,,46009
5309,83837,NEW ZEALAND,BLACK BOX S/BLC 6/CS - 3L,3L,618,21.99,,,46009
5310,71211,IMPORTED RUM,RON BARCELO IMPERIAL DOMINICAN RUM - 750ML,750ML,90,31.99,,,46009
5311,66982,DOMESTIC CAN BEER,DOGFISH HEAD 30 MINUTE LIGHT 4/6 CAN - 12.0Z (6-Pack),6pk,1176,11.99,,,46009
5312,83766,AMERICAN RED,APOTHIC CAL CAB - 750ML,750ML,552,12.99,,,46009
5313,51411,SOUR MASH WHISKEY,JACK DANIELS SINGLE BARREL - 750ML,750ML,276,45.99,,,46009
5314,74713,AUSTRALIAN,YELLOW TAIL CHARD - 750ML,750ML,156,6.99,,,46009
5315,325346,CHAMPAGNE,LUC BELAIRE LUXE ROSE - 750ML,750ML,96,33.99,,,46009
5316,47872,KOSHER,BARKAN CLASSIC P/NOIR - 750ML,750ML,384,14.99,,,46009
5317,244015,LIQ BASED RTD,POST MERIDIEM VODKA GIMLET - 24/100ML,100ML,720,4.99,,,46009
5318,13866,ARGENTINA,LLAMA CABERNET FRANC 750ML,750ML,192,15.99,,,46009
5319,238829,TEQUILA,818 TEQUILA REPOSADO - 750ML,750ML,84,49.99,,,46009
5320,91196,TEQUILA,JOSE CUERVO SILVER TEQUILA SQUARE 375ML,375ML,384,12.99,,,46009
5321,79472,DOMESTIC VODKA FLAVORS,SMIRNOFF VODKA - CITRUS TW - 1L,1L,0,17.99,,,46009
5322,74093,IMPORTED SCOTCH,JOHNNIE WALKER AGED 18YR - 750ML,750ML,420,88.99,,,46009
5323,88833,DOMESTIC BRANDY,CATOCTIN CREEK APPLEJACK - 750ML,750ML,0,24.99,,,46009
5324,32140,IMPORTED GIN,BEEFEATER GIN - 1.75L,1.75L,0,41.99,,,46009
5325,87068,SPARKLING,CHANDON CALIFORNIA BL DE NOIR - 750ML,750ML,312,26.99,,,46009
5326,54900,STRAIGHT BOURBON WHISKEY,BLADE AND BOW BOURBON WHISKEY - 750ML,750ML,210,47.99,,,46009
5327,340013,ITALIAN RED WINE,COLIMORO MONT-ABRZ - 750ML,750ML,480,10.99,,,46009
5328,54525,SESSION RTD,LUCKY ONE LEMONADE  -  6X4PK  - RTD- 355ML-CAN (4-Pack),4pk,96,11.99,,,46009
5329,365303,IMPORTED VODKA FLAVORS,ABSOLUT VODKA - PEARS - 750ML,750ML,276,26.99,,,46009
5330,359420,AMERICAN WHITE,EQUOIA CHARDONNAY - 750ML,750ML,156,15.99,,,46009
5331,71811,STRAIGHT BOURBON WHISKEY,WOODINVILLE - SINGLE BARREL HUTCH PROOF-9494 - 750ML,750ML,0,71.99,,,46009
5332,708978,SINGLE MALT SCOTCH,GLENFIDDICH BOURBON BARREL RES  14YR SM - 750ML,750ML,282,72.99,,,46009
5333,84900,CHILE,CYT CASILLERO DEL DIABLO MALBEC - 750ML,750ML,3432,11.99,,,46009
5334,332302,KOSHER,CARMEL SEL CAB - 750ML,750ML,0,13.99,,,46009
5335,81302,AMERICAN TABLE WINE,PETER VELLA CHABLIS BIB - 5L,5L,140,21.99,,,46009
5336,38687,IMPORTED RUM,CASTILLO RUM - GOLD - 1.75L,1.75L,366,18.99,,,46009
5337,80546,AMERICAN BLUSH,BAREFOOT CEL ROSE - BIB - 3L,3L,18,21.99,,,46009
5338,23445,IMPORTED BOTTLE BEER,CORONA EXTRA 24/12OZ LOOSE-NR - 12.0Z,12.0Z,8557,34.99,,,46009
5339,329022,ITALIAN WHITE WINE,ALVERDI P/GRIG - 750ML,750ML,480,7.99,,,46009
5340,72554,DOMESTIC VODKA,NEW AMSTERDAM VODKA 100P - 1.75L,1.75L,228,25.99,,,46009
5341,29807,SINGLE MALT SCOTCH,GLENFIDDICH 18YR SM SCOTCH - 750ML (1 Bottle),750ML,48,139.99,120.99,46022,46009
5342,166281,AMERICAN BLUSH,K JACKSON VINT RES ROSE - 750ML (1 Bottle),750ML,768,16.99,13.99,46022,46009
5343,101974,AMERICAN WHITE,CH ST MICH P/GRIS - 750ML,750ML,252,15.99,,,46009
5344,70665,NON-ALCOHOLIC MIXERS,MASTER OF MIXES COCKTAIL ESS GRENADINE-NA - 375ML,375ML,1056,3.99,,,46009
5345,74041,STRAIGHT BOURBON WHISKEY,LARCENY KY STRAIGHT BOURBON WHISKEY - 1.75L,1.75L,413,46.99,,,46009
5346,11703,BOTTLED IN BOND,KENTUCKY GENTLEMAN - 1.75L,1.75L,720,15.99,,,46009
5347,55727,KOSHER,CANTINA GABRIELE MOSCATO - 750ML,750ML,240,15.99,,,46009
5348,90959,STRAIGHT BOURBON WHISKEY,STRANAHANS EMPIRE RYE CASK 750ML,750ML,0,43.99,,,46009
5349,171642,AMERICAN WHITE,CAPRICCIO WHITE SANGRIA - 750ML,750ML,192,11.99,,,46009
5350,84913,AMERICAN TABLE WINE,FRANZIA CHIANTI BIB - 5L,5L,0,24.99,,,46009
5351,71730,ITALIAN RED WINE,NOZZOLE CHIANTI CLASSICO RIS - 750ML,750ML,360,26.99,,,46009
5352,12827,TEQUILA,CASAMIGOS TEQUILA BLANCO - 1L,1L,1920,63.99,,,46009
5353,73680,STRAIGHT BOURBON WHISKEY,ELIJAH CRAIG BOURB W/ OLD FASHION SYRUP AND JIGGER - 750ML,750ML,0,29.99,,,46009
5354,82279,AMERICAN RED,R STRONG RR VLY P/NOIR - 750ML,750ML,228,22.99,,,46009
5355,41106,COGNAC,COURVOISIER COGNAC VS - 1.75L (1 Bottle),1.75L,384,73.99,57.99,46022,46009
5356,10375,IMPORTED CORDIALS,PALLINI LIMONCELLO 6/CS 750ML,750ML,216,25.99,,,46009
5357,70258,IMPORTED VODKA,REYKA VODKA - 1.75L,1.75L,408,43.99,,,46009
5358,81190,AMERICAN WHITE,BAREFOOT ON THE GO MOSCATO - 500ML,500ML,264,4.99,,,46009
5359,84731,AMERICAN WHITE,NOBLE VINES 242 S/BLANC - 750ML,750ML,372,12.99,,,46009
5360,45142,SPANISH/PORTUGUESE,BODEGAS PASO A PASO TEMP - 750ML,750ML,0,14.99,,,46009
5361,18963,DOMESTIC CAN BEER,DENIZENS HIKE THE ALPS: KELLERBIER 4/6 CANS - 12.0Z (6-Pack),6pk,1272,11.9,,,46009
5362,44234,GERMAN WINE,GERSTACKER NURNBERGER GLUHWEIN - 1L,1L,864,9.99,,,46009
5363,243368,ARGENTINA,CHAKANA CUEVA DE LAS MANOS ORG MALB - 750ML,750ML,0,16.99,,,46009
5364,365301,IMPORTED VODKA FLAVORS,ABSOLUT VODKA - VANILLA - 750ML,750ML,456,26.99,,,46009
5365,70760,IMPORTED VODKA FLAVORS,SVEDKA VODKA - STRAWBERRY LEMONADE - 750ML,750ML,192,10.99,,,46009
5366,426199,AMERICAN WHITE,ACROBAT P/GRIS - 750ML,750ML,528,15.99,,,46009
5367,241024,TEQUILA,CASAMIGOS REPOSADO TEQUILA - 50ML,50ML,2400,5.49,,,46009
5368,74810,AMERICAN WHITE,CAMBRIA KATHERINE'S VYD CHARD - 750ML,750ML,72,22.99,,,46009
5369,167594,SPANISH/PORTUGUESE,LUSCO ALBARINO 750ML,750ML,0,28.99,,,46009
5370,351046,STRAIGHT BOURBON WHISKEY,UNCLE NEAREST 1856 750ML,750ML,558,58.99,,,46009
5371,42854,SPARKLING,ROEDERER EST BRUT ROSE 750ML,750ML,0,44.99,,,46009
5372,81977,AMERICAN RED,ORIN SWIFT 8 YEARS IN THE DESERT RED - 750ML,750ML,84,45.99,,,46009
5373,166661,NON-ALCOHOLIC MIXERS,MASTER OF MIXES COCKTAIL ESSENTIALS SIMPLE SYRUP-NA - 375ML,375ML,1848,3.99,,,46009
5374,346823,AMERICAN RED,UNSHACKLED CABERNET SAUVIGNON BY THE PRISONER 750ML,750ML,684,21.99,,,46009
5375,240672,STRAIGHT BOURBON WHISKEY,PENELOPE BOURBON TOASTED SERIES- 750ML (1 Bottle),750ML,96,59.99,48.99,46022,46009
5376,62430,AMERICAN WHITE,MARK WEST CHARD - 750ML (1 Bottle),750ML,384,12.99,10.99,46022,46009
5377,307633,AMERICAN WHITE,LINE 39 CHARD - 750ML,750ML,192,10.99,,,46009
5378,26637,DOMESTIC CAN BEER,DC BRAU PUBLIC PALE ALE 4/6 12Z CAN - 12.0Z (6-Pack),6pk,3048,10.99,,,46009
5379,14001,AMERICAN RED,ESTANCIA P/NOIR - 750ML,750ML,144,14.99,,,46009
5380,248164,STRAIGHT BOURBON WHISKEY,UNCLE NEAREST SINGLE BARREL WHISKEY 750ML,750ML,0,75.99,,,46009
5381,42602,LIQ BASED RTD,BUZZBALLZ COCKTAILS BERRY CHERRY LIMEADE 24/CS - 200ML,200ML,2040,2.99,,,46009
5382,70385,BLENDED WHISKEY,FIREBALL CINNAMON WHISKY - 750ML,750ML,948,17.99,,,46009
5383,139890,ARGENTINA,SANTA JULIA OAK RES MAL - 750ML,750ML,60,14.99,,,46009
5384,327860,IMPORTED CORDIALS,GIFFARD CREME DE VIOLETTE - 750ML,750ML,0,39.99,,,46009
5385,85751,SPARKLING,ANDRE CALIFORNIA PINK MOSCATO - 750ML,750ML,84,9.99,,,46009
5386,355786,ITALIAN WHITE WINE,STELLA ROSA PINEAPPLE - 750ML,750ML,312,13.99,,,46009
5387,35750,AMERICAN WHITE,SONOMA CUTRER RR CHARD 12/CS 375ML,375ML,360,16.99,,,46009
5388,14560,AMERICAN TABLE WINE,BOTA BOX BREEZE PINOR GRIGIO 3L,3L,384,21.99,,,46009
5389,365844,MISCELLANEOUS IMPORTED SPIRITS,CHUM-CHURUM SOONHARI APPLEMANGO - 375ML,375ML,480,8.99,,,46009
5390,35238,DOMESTIC VODKA,SKYY VODKA - 1.75L,1.75L,858,26.99,,,46009
5391,88530,AMERICAN RED,BLACK BOX VIBRANT & VELVETY RED - 3L,3L,54,21.99,,,46009
